        time     pot_ergy        press
  0.5350E+00  -0.4071E+01   0.4183E+01
  0.5360E+00  -0.4073E+01   0.4177E+01
  0.5370E+00  -0.4074E+01   0.4171E+01
  0.5380E+00  -0.4075E+01   0.4165E+01
  0.5390E+00  -0.4076E+01   0.4161E+01
  0.5400E+00  -0.4077E+01   0.4156E+01
  0.5410E+00  -0.4079E+01   0.4151E+01
  0.5420E+00  -0.4080E+01   0.4145E+01
  0.5430E+00  -0.4081E+01   0.4139E+01
  0.5440E+00  -0.4082E+01   0.4134E+01
  0.5450E+00  -0.4084E+01   0.4128E+01
  0.5460E+00  -0.4085E+01   0.4124E+01
  0.5470E+00  -0.4086E+01   0.4117E+01
  0.5480E+00  -0.4088E+01   0.4111E+01
  0.5490E+00  -0.4089E+01   0.4104E+01
  0.5500E+00  -0.4090E+01   0.4101E+01
  0.5510E+00  -0.4091E+01   0.4097E+01
  0.5520E+00  -0.4092E+01   0.4091E+01
  0.5530E+00  -0.4093E+01   0.4085E+01
  0.5540E+00  -0.4095E+01   0.4079E+01
  0.5550E+00  -0.4096E+01   0.4073E+01
  0.5560E+00  -0.4097E+01   0.4068E+01
  0.5570E+00  -0.4099E+01   0.4062E+01
  0.5580E+00  -0.4100E+01   0.4057E+01
  0.5590E+00  -0.4101E+01   0.4051E+01
  0.5600E+00  -0.4103E+01   0.4045E+01
  0.5610E+00  -0.4104E+01   0.4039E+01
  0.5620E+00  -0.4105E+01   0.4034E+01
  0.5630E+00  -0.4107E+01   0.4028E+01
  0.5640E+00  -0.4108E+01   0.4020E+01
  0.5650E+00  -0.4110E+01   0.4013E+01
  0.5660E+00  -0.4111E+01   0.4006E+01
  0.5670E+00  -0.4113E+01   0.3999E+01
  0.5680E+00  -0.4114E+01   0.3994E+01
  0.5690E+00  -0.4115E+01   0.3990E+01
  0.5700E+00  -0.4116E+01   0.3986E+01
  0.5710E+00  -0.4117E+01   0.3982E+01
  0.5720E+00  -0.4117E+01   0.3978E+01
  0.5730E+00  -0.4119E+01   0.3973E+01
  0.5740E+00  -0.4120E+01   0.3969E+01
  0.5750E+00  -0.4121E+01   0.3965E+01
  0.5760E+00  -0.4122E+01   0.3960E+01
  0.5770E+00  -0.4123E+01   0.3955E+01
  0.5780E+00  -0.4124E+01   0.3949E+01
  0.5790E+00  -0.4125E+01   0.3944E+01
  0.5800E+00  -0.4126E+01   0.3940E+01
  0.5810E+00  -0.4127E+01   0.3935E+01
  0.5820E+00  -0.4129E+01   0.3930E+01
  0.5830E+00  -0.4129E+01   0.3927E+01
  0.5840E+00  -0.4130E+01   0.3922E+01
  0.5850E+00  -0.4131E+01   0.3918E+01
  0.5860E+00  -0.4132E+01   0.3915E+01
  0.5870E+00  -0.4133E+01   0.3909E+01
  0.5880E+00  -0.4134E+01   0.3905E+01
  0.5890E+00  -0.4135E+01   0.3901E+01
  0.5900E+00  -0.4136E+01   0.3897E+01
  0.5910E+00  -0.4137E+01   0.3894E+01
  0.5920E+00  -0.4138E+01   0.3889E+01
  0.5930E+00  -0.4139E+01   0.3884E+01
  0.5940E+00  -0.4140E+01   0.3880E+01
  0.5950E+00  -0.4141E+01   0.3877E+01
  0.5960E+00  -0.4142E+01   0.3873E+01
  0.5970E+00  -0.4143E+01   0.3867E+01
  0.5980E+00  -0.4144E+01   0.3864E+01
  0.5990E+00  -0.4145E+01   0.3861E+01
  0.6000E+00  -0.4145E+01   0.3857E+01
  0.6010E+00  -0.4146E+01   0.3854E+01
  0.6020E+00  -0.4147E+01   0.3851E+01
  0.6030E+00  -0.4148E+01   0.3849E+01
  0.6040E+00  -0.4149E+01   0.3845E+01
  0.6050E+00  -0.4150E+01   0.3840E+01
  0.6060E+00  -0.4151E+01   0.3836E+01
  0.6070E+00  -0.4152E+01   0.3831E+01
  0.6080E+00  -0.4153E+01   0.3825E+01
  0.6090E+00  -0.4154E+01   0.3820E+01
  0.6100E+00  -0.4156E+01   0.3815E+01
  0.6110E+00  -0.4157E+01   0.3809E+01
  0.6120E+00  -0.4158E+01   0.3804E+01
  0.6130E+00  -0.4159E+01   0.3800E+01
  0.6140E+00  -0.4160E+01   0.3797E+01
  0.6150E+00  -0.4160E+01   0.3793E+01
  0.6160E+00  -0.4161E+01   0.3789E+01
  0.6170E+00  -0.4162E+01   0.3786E+01
  0.6180E+00  -0.4163E+01   0.3784E+01
  0.6190E+00  -0.4163E+01   0.3781E+01
  0.6200E+00  -0.4164E+01   0.3778E+01
  0.6210E+00  -0.4165E+01   0.3776E+01
  0.6220E+00  -0.4165E+01   0.3773E+01
  0.6230E+00  -0.4166E+01   0.3770E+01
  0.6240E+00  -0.4167E+01   0.3767E+01
  0.6250E+00  -0.4168E+01   0.3762E+01
  0.6260E+00  -0.4169E+01   0.3757E+01
  0.6270E+00  -0.4170E+01   0.3752E+01
  0.6280E+00  -0.4171E+01   0.3748E+01
  0.6290E+00  -0.4172E+01   0.3744E+01
  0.6300E+00  -0.4173E+01   0.3739E+01
  0.6310E+00  -0.4174E+01   0.3735E+01
  0.6320E+00  -0.4175E+01   0.3732E+01
  0.6330E+00  -0.4176E+01   0.3728E+01
  0.6340E+00  -0.4177E+01   0.3724E+01
  0.6350E+00  -0.4178E+01   0.3719E+01
  0.6360E+00  -0.4179E+01   0.3716E+01
  0.6370E+00  -0.4179E+01   0.3711E+01
  0.6380E+00  -0.4180E+01   0.3708E+01
  0.6390E+00  -0.4181E+01   0.3705E+01
  0.6400E+00  -0.4182E+01   0.3700E+01
  0.6410E+00  -0.4183E+01   0.3695E+01
  0.6420E+00  -0.4184E+01   0.3692E+01
  0.6430E+00  -0.4184E+01   0.3690E+01
  0.6440E+00  -0.4185E+01   0.3689E+01
  0.6450E+00  -0.4185E+01   0.3687E+01
  0.6460E+00  -0.4186E+01   0.3685E+01
  0.6470E+00  -0.4186E+01   0.3683E+01
  0.6480E+00  -0.4187E+01   0.3679E+01
  0.6490E+00  -0.4188E+01   0.3676E+01
  0.6500E+00  -0.4189E+01   0.3672E+01
  0.6510E+00  -0.4189E+01   0.3669E+01
  0.6520E+00  -0.4190E+01   0.3667E+01
  0.6530E+00  -0.4191E+01   0.3664E+01
  0.6540E+00  -0.4191E+01   0.3660E+01
  0.6550E+00  -0.4192E+01   0.3656E+01
  0.6560E+00  -0.4193E+01   0.3650E+01
  0.6570E+00  -0.4195E+01   0.3645E+01
  0.6580E+00  -0.4196E+01   0.3640E+01
  0.6590E+00  -0.4197E+01   0.3635E+01
  0.6600E+00  -0.4198E+01   0.3630E+01
  0.6610E+00  -0.4199E+01   0.3626E+01
  0.6620E+00  -0.4200E+01   0.3621E+01
  0.6630E+00  -0.4201E+01   0.3615E+01
  0.6640E+00  -0.4202E+01   0.3610E+01
  0.6650E+00  -0.4203E+01   0.3605E+01
  0.6660E+00  -0.4204E+01   0.3600E+01
  0.6670E+00  -0.4205E+01   0.3595E+01
  0.6680E+00  -0.4206E+01   0.3590E+01
  0.6690E+00  -0.4207E+01   0.3585E+01
  0.6700E+00  -0.4208E+01   0.3581E+01
  0.6710E+00  -0.4209E+01   0.3578E+01
  0.6720E+00  -0.4210E+01   0.3574E+01
  0.6730E+00  -0.4211E+01   0.3569E+01
  0.6740E+00  -0.4212E+01   0.3566E+01
  0.6750E+00  -0.4212E+01   0.3562E+01
  0.6760E+00  -0.4213E+01   0.3558E+01
  0.6770E+00  -0.4214E+01   0.3555E+01
  0.6780E+00  -0.4215E+01   0.3550E+01
  0.6790E+00  -0.4216E+01   0.3546E+01
  0.6800E+00  -0.4217E+01   0.3541E+01
  0.6810E+00  -0.4218E+01   0.3537E+01
  0.6820E+00  -0.4219E+01   0.3533E+01
  0.6830E+00  -0.4219E+01   0.3529E+01
  0.6840E+00  -0.4220E+01   0.3525E+01
  0.6850E+00  -0.4221E+01   0.3523E+01
  0.6860E+00  -0.4221E+01   0.3519E+01
  0.6870E+00  -0.4222E+01   0.3517E+01
  0.6880E+00  -0.4223E+01   0.3514E+01
  0.6890E+00  -0.4223E+01   0.3512E+01
  0.6900E+00  -0.4224E+01   0.3509E+01
  0.6910E+00  -0.4224E+01   0.3507E+01
  0.6920E+00  -0.4225E+01   0.3505E+01
  0.6930E+00  -0.4225E+01   0.3502E+01
  0.6940E+00  -0.4226E+01   0.3498E+01
  0.6950E+00  -0.4227E+01   0.3495E+01
  0.6960E+00  -0.4228E+01   0.3491E+01
  0.6970E+00  -0.4228E+01   0.3487E+01
  0.6980E+00  -0.4229E+01   0.3483E+01
  0.6990E+00  -0.4230E+01   0.3479E+01
  0.7000E+00  -0.4231E+01   0.3474E+01
  0.7010E+00  -0.4232E+01   0.3471E+01
  0.7020E+00  -0.4232E+01   0.3469E+01
  0.7030E+00  -0.4233E+01   0.3467E+01
  0.7040E+00  -0.4233E+01   0.3464E+01
  0.7050E+00  -0.4234E+01   0.3462E+01
  0.7060E+00  -0.4235E+01   0.3458E+01
  0.7070E+00  -0.4235E+01   0.3455E+01
  0.7080E+00  -0.4236E+01   0.3454E+01
  0.7090E+00  -0.4236E+01   0.3453E+01
  0.7100E+00  -0.4236E+01   0.3453E+01
  0.7110E+00  -0.4236E+01   0.3452E+01
  0.7120E+00  -0.4236E+01   0.3453E+01
  0.7130E+00  -0.4236E+01   0.3451E+01
  0.7140E+00  -0.4237E+01   0.3449E+01
  0.7150E+00  -0.4237E+01   0.3446E+01
  0.7160E+00  -0.4238E+01   0.3444E+01
  0.7170E+00  -0.4238E+01   0.3441E+01
  0.7180E+00  -0.4239E+01   0.3438E+01
  0.7190E+00  -0.4240E+01   0.3436E+01
  0.7200E+00  -0.4240E+01   0.3434E+01
  0.7210E+00  -0.4241E+01   0.3431E+01
  0.7220E+00  -0.4241E+01   0.3429E+01
  0.7230E+00  -0.4242E+01   0.3426E+01
  0.7240E+00  -0.4243E+01   0.3423E+01
  0.7250E+00  -0.4243E+01   0.3421E+01
  0.7260E+00  -0.4244E+01   0.3417E+01
  0.7270E+00  -0.4245E+01   0.3413E+01
  0.7280E+00  -0.4246E+01   0.3409E+01
  0.7290E+00  -0.4246E+01   0.3406E+01
  0.7300E+00  -0.4247E+01   0.3403E+01
  0.7310E+00  -0.4248E+01   0.3399E+01
  0.7320E+00  -0.4249E+01   0.3395E+01
  0.7330E+00  -0.4250E+01   0.3391E+01
  0.7340E+00  -0.4251E+01   0.3386E+01
  0.7350E+00  -0.4252E+01   0.3381E+01
  0.7360E+00  -0.4253E+01   0.3377E+01
  0.7370E+00  -0.4254E+01   0.3373E+01
  0.7380E+00  -0.4254E+01   0.3371E+01
  0.7390E+00  -0.4255E+01   0.3367E+01
  0.7400E+00  -0.4256E+01   0.3364E+01
  0.7410E+00  -0.4256E+01   0.3362E+01
  0.7420E+00  -0.4257E+01   0.3359E+01
  0.7430E+00  -0.4258E+01   0.3355E+01
  0.7440E+00  -0.4259E+01   0.3352E+01
  0.7450E+00  -0.4259E+01   0.3348E+01
  0.7460E+00  -0.4260E+01   0.3344E+01
  0.7470E+00  -0.4261E+01   0.3340E+01
  0.7480E+00  -0.4262E+01   0.3336E+01
  0.7490E+00  -0.4263E+01   0.3332E+01
  0.7500E+00  -0.4264E+01   0.3328E+01
  0.7510E+00  -0.4265E+01   0.3324E+01
  0.7520E+00  -0.4266E+01   0.3319E+01
  0.7530E+00  -0.4267E+01   0.3316E+01
  0.7540E+00  -0.4268E+01   0.3311E+01
  0.7550E+00  -0.4269E+01   0.3307E+01
  0.7560E+00  -0.4270E+01   0.3302E+01
  0.7570E+00  -0.4271E+01   0.3298E+01
  0.7580E+00  -0.4272E+01   0.3293E+01
  0.7590E+00  -0.4273E+01   0.3289E+01
  0.7600E+00  -0.4274E+01   0.3284E+01
  0.7610E+00  -0.4275E+01   0.3280E+01
  0.7620E+00  -0.4276E+01   0.3277E+01
  0.7630E+00  -0.4276E+01   0.3273E+01
  0.7640E+00  -0.4277E+01   0.3270E+01
  0.7650E+00  -0.4278E+01   0.3267E+01
  0.7660E+00  -0.4278E+01   0.3265E+01
  0.7670E+00  -0.4279E+01   0.3262E+01
  0.7680E+00  -0.4280E+01   0.3259E+01
  0.7690E+00  -0.4280E+01   0.3256E+01
  0.7700E+00  -0.4281E+01   0.3253E+01
  0.7710E+00  -0.4282E+01   0.3250E+01
  0.7720E+00  -0.4283E+01   0.3246E+01
  0.7730E+00  -0.4283E+01   0.3243E+01
  0.7740E+00  -0.4284E+01   0.3240E+01
  0.7750E+00  -0.4284E+01   0.3238E+01
  0.7760E+00  -0.4285E+01   0.3236E+01
  0.7770E+00  -0.4285E+01   0.3236E+01
  0.7780E+00  -0.4285E+01   0.3236E+01
  0.7790E+00  -0.4285E+01   0.3236E+01
  0.7800E+00  -0.4285E+01   0.3236E+01
  0.7810E+00  -0.4285E+01   0.3235E+01
  0.7820E+00  -0.4285E+01   0.3235E+01
  0.7830E+00  -0.4285E+01   0.3233E+01
  0.7840E+00  -0.4286E+01   0.3232E+01
  0.7850E+00  -0.4286E+01   0.3229E+01
  0.7860E+00  -0.4287E+01   0.3226E+01
  0.7870E+00  -0.4288E+01   0.3223E+01
  0.7880E+00  -0.4288E+01   0.3220E+01
  0.7890E+00  -0.4289E+01   0.3216E+01
  0.7900E+00  -0.4290E+01   0.3213E+01
  0.7910E+00  -0.4291E+01   0.3210E+01
  0.7920E+00  -0.4291E+01   0.3206E+01
  0.7930E+00  -0.4292E+01   0.3202E+01
  0.7940E+00  -0.4293E+01   0.3198E+01
  0.7950E+00  -0.4294E+01   0.3194E+01
  0.7960E+00  -0.4295E+01   0.3191E+01
  0.7970E+00  -0.4296E+01   0.3187E+01
  0.7980E+00  -0.4296E+01   0.3184E+01
  0.7990E+00  -0.4297E+01   0.3180E+01
  0.8000E+00  -0.4298E+01   0.3176E+01
  0.8010E+00  -0.4299E+01   0.3173E+01
  0.8020E+00  -0.4300E+01   0.3169E+01
  0.8030E+00  -0.4300E+01   0.3166E+01
  0.8040E+00  -0.4301E+01   0.3163E+01
  0.8050E+00  -0.4302E+01   0.3160E+01
  0.8060E+00  -0.4302E+01   0.3157E+01
  0.8070E+00  -0.4303E+01   0.3156E+01
  0.8080E+00  -0.4304E+01   0.3152E+01
  0.8090E+00  -0.4304E+01   0.3149E+01
  0.8100E+00  -0.4305E+01   0.3146E+01
  0.8110E+00  -0.4306E+01   0.3143E+01
  0.8120E+00  -0.4306E+01   0.3140E+01
  0.8130E+00  -0.4307E+01   0.3137E+01
  0.8140E+00  -0.4308E+01   0.3134E+01
  0.8150E+00  -0.4308E+01   0.3133E+01
  0.8160E+00  -0.4308E+01   0.3131E+01
  0.8170E+00  -0.4309E+01   0.3130E+01
  0.8180E+00  -0.4308E+01   0.3132E+01
  0.8190E+00  -0.4308E+01   0.3131E+01
  0.8200E+00  -0.4309E+01   0.3130E+01
  0.8210E+00  -0.4309E+01   0.3127E+01
  0.8220E+00  -0.4310E+01   0.3124E+01
  0.8230E+00  -0.4311E+01   0.3121E+01
  0.8240E+00  -0.4312E+01   0.3117E+01
  0.8250E+00  -0.4313E+01   0.3113E+01
  0.8260E+00  -0.4313E+01   0.3109E+01
  0.8270E+00  -0.4314E+01   0.3105E+01
  0.8280E+00  -0.4315E+01   0.3101E+01
  0.8290E+00  -0.4316E+01   0.3097E+01
  0.8300E+00  -0.4317E+01   0.3094E+01
  0.8310E+00  -0.4317E+01   0.3090E+01
  0.8320E+00  -0.4318E+01   0.3086E+01
  0.8330E+00  -0.4319E+01   0.3082E+01
  0.8340E+00  -0.4320E+01   0.3079E+01
  0.8350E+00  -0.4320E+01   0.3076E+01
  0.8360E+00  -0.4321E+01   0.3073E+01
  0.8370E+00  -0.4321E+01   0.3071E+01
  0.8380E+00  -0.4322E+01   0.3067E+01
  0.8390E+00  -0.4323E+01   0.3064E+01
  0.8400E+00  -0.4324E+01   0.3060E+01
  0.8410E+00  -0.4324E+01   0.3057E+01
  0.8420E+00  -0.4325E+01   0.3054E+01
  0.8430E+00  -0.4326E+01   0.3051E+01
  0.8440E+00  -0.4326E+01   0.3047E+01
  0.8450E+00  -0.4327E+01   0.3044E+01
  0.8460E+00  -0.4328E+01   0.3040E+01
  0.8470E+00  -0.4329E+01   0.3037E+01
  0.8480E+00  -0.4329E+01   0.3033E+01
  0.8490E+00  -0.4330E+01   0.3029E+01
  0.8500E+00  -0.4331E+01   0.3026E+01
  0.8510E+00  -0.4331E+01   0.3025E+01
  0.8520E+00  -0.4331E+01   0.3024E+01
  0.8530E+00  -0.4332E+01   0.3022E+01
  0.8540E+00  -0.4332E+01   0.3019E+01
  0.8550E+00  -0.4333E+01   0.3016E+01
  0.8560E+00  -0.4334E+01   0.3012E+01
  0.8570E+00  -0.4334E+01   0.3010E+01
  0.8580E+00  -0.4335E+01   0.3007E+01
  0.8590E+00  -0.4336E+01   0.3004E+01
  0.8600E+00  -0.4336E+01   0.3002E+01
  0.8610E+00  -0.4337E+01   0.2998E+01
  0.8620E+00  -0.4337E+01   0.2995E+01
  0.8630E+00  -0.4338E+01   0.2993E+01
  0.8640E+00  -0.4338E+01   0.2990E+01
  0.8650E+00  -0.4339E+01   0.2986E+01
  0.8660E+00  -0.4340E+01   0.2984E+01
  0.8670E+00  -0.4340E+01   0.2981E+01
  0.8680E+00  -0.4341E+01   0.2980E+01
  0.8690E+00  -0.4341E+01   0.2979E+01
  0.8700E+00  -0.4341E+01   0.2977E+01
  0.8710E+00  -0.4342E+01   0.2976E+01
  0.8720E+00  -0.4342E+01   0.2974E+01
  0.8730E+00  -0.4342E+01   0.2972E+01
  0.8740E+00  -0.4342E+01   0.2972E+01
  0.8750E+00  -0.4343E+01   0.2970E+01
  0.8760E+00  -0.4344E+01   0.2967E+01
  0.8770E+00  -0.4344E+01   0.2963E+01
  0.8780E+00  -0.4345E+01   0.2959E+01
  0.8790E+00  -0.4346E+01   0.2956E+01
  0.8800E+00  -0.4347E+01   0.2953E+01
  0.8810E+00  -0.4347E+01   0.2950E+01
  0.8820E+00  -0.4348E+01   0.2946E+01
  0.8830E+00  -0.4349E+01   0.2943E+01
  0.8840E+00  -0.4349E+01   0.2940E+01
  0.8850E+00  -0.4350E+01   0.2936E+01
  0.8860E+00  -0.4351E+01   0.2932E+01
  0.8870E+00  -0.4352E+01   0.2929E+01
  0.8880E+00  -0.4352E+01   0.2926E+01
  0.8890E+00  -0.4353E+01   0.2923E+01
  0.8900E+00  -0.4353E+01   0.2922E+01
  0.8910E+00  -0.4354E+01   0.2921E+01
  0.8920E+00  -0.4354E+01   0.2919E+01
  0.8930E+00  -0.4354E+01   0.2918E+01
  0.8940E+00  -0.4355E+01   0.2915E+01
  0.8950E+00  -0.4355E+01   0.2914E+01
  0.8960E+00  -0.4356E+01   0.2911E+01
  0.8970E+00  -0.4356E+01   0.2909E+01
  0.8980E+00  -0.4357E+01   0.2906E+01
  0.8990E+00  -0.4358E+01   0.2903E+01
  0.9000E+00  -0.4358E+01   0.2900E+01
  0.9010E+00  -0.4359E+01   0.2897E+01
  0.9020E+00  -0.4360E+01   0.2893E+01
  0.9030E+00  -0.4360E+01   0.2890E+01
  0.9040E+00  -0.4361E+01   0.2887E+01
  0.9050E+00  -0.4361E+01   0.2885E+01
  0.9060E+00  -0.4362E+01   0.2884E+01
  0.9070E+00  -0.4362E+01   0.2881E+01
  0.9080E+00  -0.4363E+01   0.2879E+01
  0.9090E+00  -0.4363E+01   0.2876E+01
  0.9100E+00  -0.4364E+01   0.2874E+01
  0.9110E+00  -0.4364E+01   0.2873E+01
  0.9120E+00  -0.4364E+01   0.2871E+01
  0.9130E+00  -0.4365E+01   0.2868E+01
  0.9140E+00  -0.4365E+01   0.2869E+01
  0.9150E+00  -0.4365E+01   0.2869E+01
  0.9160E+00  -0.4365E+01   0.2868E+01
  0.9170E+00  -0.4365E+01   0.2866E+01
  0.9180E+00  -0.4366E+01   0.2864E+01
  0.9190E+00  -0.4366E+01   0.2862E+01
  0.9200E+00  -0.4367E+01   0.2860E+01
  0.9210E+00  -0.4367E+01   0.2858E+01
  0.9220E+00  -0.4368E+01   0.2856E+01
  0.9230E+00  -0.4368E+01   0.2854E+01
  0.9240E+00  -0.4368E+01   0.2852E+01
  0.9250E+00  -0.4369E+01   0.2850E+01
  0.9260E+00  -0.4370E+01   0.2847E+01
  0.9270E+00  -0.4370E+01   0.2845E+01
  0.9280E+00  -0.4370E+01   0.2843E+01
  0.9290E+00  -0.4371E+01   0.2841E+01
  0.9300E+00  -0.4372E+01   0.2839E+01
  0.9310E+00  -0.4372E+01   0.2836E+01
  0.9320E+00  -0.4373E+01   0.2834E+01
  0.9330E+00  -0.4373E+01   0.2832E+01
  0.9340E+00  -0.4373E+01   0.2829E+01
  0.9350E+00  -0.4374E+01   0.2828E+01
  0.9360E+00  -0.4374E+01   0.2828E+01
  0.9370E+00  -0.4374E+01   0.2827E+01
  0.9380E+00  -0.4374E+01   0.2826E+01
  0.9390E+00  -0.4374E+01   0.2824E+01
  0.9400E+00  -0.4375E+01   0.2823E+01
  0.9410E+00  -0.4375E+01   0.2821E+01
  0.9420E+00  -0.4375E+01   0.2819E+01
  0.9430E+00  -0.4376E+01   0.2818E+01
  0.9440E+00  -0.4376E+01   0.2816E+01
  0.9450E+00  -0.4376E+01   0.2814E+01
  0.9460E+00  -0.4377E+01   0.2813E+01
  0.9470E+00  -0.4377E+01   0.2810E+01
  0.9480E+00  -0.4378E+01   0.2807E+01
  0.9490E+00  -0.4378E+01   0.2805E+01
  0.9500E+00  -0.4378E+01   0.2803E+01
  0.9510E+00  -0.4379E+01   0.2800E+01
  0.9520E+00  -0.4379E+01   0.2798E+01
  0.9530E+00  -0.4380E+01   0.2796E+01
  0.9540E+00  -0.4380E+01   0.2793E+01
  0.9550E+00  -0.4381E+01   0.2790E+01
  0.9560E+00  -0.4381E+01   0.2787E+01
  0.9570E+00  -0.4382E+01   0.2785E+01
  0.9580E+00  -0.4382E+01   0.2783E+01
  0.9590E+00  -0.4383E+01   0.2781E+01
  0.9600E+00  -0.4383E+01   0.2779E+01
  0.9610E+00  -0.4383E+01   0.2777E+01
  0.9620E+00  -0.4384E+01   0.2774E+01
  0.9630E+00  -0.4384E+01   0.2772E+01
  0.9640E+00  -0.4385E+01   0.2769E+01
  0.9650E+00  -0.4385E+01   0.2768E+01
  0.9660E+00  -0.4386E+01   0.2766E+01
  0.9670E+00  -0.4386E+01   0.2764E+01
  0.9680E+00  -0.4386E+01   0.2762E+01
  0.9690E+00  -0.4387E+01   0.2761E+01
  0.9700E+00  -0.4387E+01   0.2759E+01
  0.9710E+00  -0.4388E+01   0.2757E+01
  0.9720E+00  -0.4388E+01   0.2754E+01
  0.9730E+00  -0.4389E+01   0.2752E+01
  0.9740E+00  -0.4389E+01   0.2751E+01
  0.9750E+00  -0.4389E+01   0.2749E+01
  0.9760E+00  -0.4390E+01   0.2747E+01
  0.9770E+00  -0.4390E+01   0.2744E+01
  0.9780E+00  -0.4391E+01   0.2741E+01
  0.9790E+00  -0.4391E+01   0.2739E+01
  0.9800E+00  -0.4392E+01   0.2736E+01
  0.9810E+00  -0.4392E+01   0.2735E+01
  0.9820E+00  -0.4393E+01   0.2733E+01
  0.9830E+00  -0.4393E+01   0.2730E+01
  0.9840E+00  -0.4394E+01   0.2727E+01
  0.9850E+00  -0.4394E+01   0.2725E+01
  0.9860E+00  -0.4395E+01   0.2722E+01
  0.9870E+00  -0.4395E+01   0.2720E+01
  0.9880E+00  -0.4396E+01   0.2717E+01
  0.9890E+00  -0.4396E+01   0.2715E+01
  0.9900E+00  -0.4397E+01   0.2713E+01
  0.9910E+00  -0.4397E+01   0.2711E+01
  0.9920E+00  -0.4398E+01   0.2709E+01
  0.9930E+00  -0.4398E+01   0.2707E+01
  0.9940E+00  -0.4398E+01   0.2706E+01
  0.9950E+00  -0.4399E+01   0.2704E+01
  0.9960E+00  -0.4399E+01   0.2702E+01
  0.9970E+00  -0.4399E+01   0.2701E+01
  0.9980E+00  -0.4399E+01   0.2701E+01
  0.9990E+00  -0.4400E+01   0.2700E+01
  0.1000E+01  -0.4400E+01   0.2699E+01
  0.1001E+01  -0.4400E+01   0.2698E+01
  0.1002E+01  -0.4401E+01   0.2695E+01
  0.1003E+01  -0.4401E+01   0.2693E+01
  0.1004E+01  -0.4401E+01   0.2692E+01
  0.1005E+01  -0.4402E+01   0.2692E+01
  0.1006E+01  -0.4402E+01   0.2689E+01
  0.1007E+01  -0.4402E+01   0.2687E+01
  0.1008E+01  -0.4403E+01   0.2685E+01
  0.1009E+01  -0.4403E+01   0.2684E+01
  0.1010E+01  -0.4403E+01   0.2686E+01
  0.1011E+01  -0.4403E+01   0.2686E+01
  0.1012E+01  -0.4403E+01   0.2687E+01
  0.1013E+01  -0.4403E+01   0.2687E+01
  0.1014E+01  -0.4403E+01   0.2686E+01
  0.1015E+01  -0.4403E+01   0.2686E+01
  0.1016E+01  -0.4403E+01   0.2684E+01
  0.1017E+01  -0.4404E+01   0.2683E+01
  0.1018E+01  -0.4404E+01   0.2682E+01
  0.1019E+01  -0.4404E+01   0.2681E+01
  0.1020E+01  -0.4404E+01   0.2680E+01
  0.1021E+01  -0.4405E+01   0.2679E+01
  0.1022E+01  -0.4405E+01   0.2678E+01
  0.1023E+01  -0.4405E+01   0.2677E+01
  0.1024E+01  -0.4405E+01   0.2676E+01
  0.1025E+01  -0.4405E+01   0.2676E+01
  0.1026E+01  -0.4405E+01   0.2675E+01
  0.1027E+01  -0.4406E+01   0.2674E+01
  0.1028E+01  -0.4406E+01   0.2673E+01
  0.1029E+01  -0.4406E+01   0.2672E+01
  0.1030E+01  -0.4406E+01   0.2671E+01
  0.1031E+01  -0.4406E+01   0.2671E+01
  0.1032E+01  -0.4406E+01   0.2670E+01
  0.1033E+01  -0.4407E+01   0.2669E+01
  0.1034E+01  -0.4407E+01   0.2669E+01
  0.1035E+01  -0.4406E+01   0.2670E+01
  0.1036E+01  -0.4406E+01   0.2671E+01
  0.1037E+01  -0.4406E+01   0.2671E+01
  0.1038E+01  -0.4406E+01   0.2671E+01
  0.1039E+01  -0.4406E+01   0.2671E+01
  0.1040E+01  -0.4406E+01   0.2670E+01
  0.1041E+01  -0.4406E+01   0.2670E+01
  0.1042E+01  -0.4406E+01   0.2670E+01
  0.1043E+01  -0.4406E+01   0.2672E+01
  0.1044E+01  -0.4406E+01   0.2672E+01
  0.1045E+01  -0.4406E+01   0.2672E+01
  0.1046E+01  -0.4406E+01   0.2672E+01
  0.1047E+01  -0.4406E+01   0.2671E+01
  0.1048E+01  -0.4406E+01   0.2670E+01
  0.1049E+01  -0.4407E+01   0.2669E+01
  0.1050E+01  -0.4407E+01   0.2669E+01
  0.1051E+01  -0.4407E+01   0.2667E+01
  0.1052E+01  -0.4407E+01   0.2666E+01
  0.1053E+01  -0.4408E+01   0.2664E+01
  0.1054E+01  -0.4408E+01   0.2663E+01
  0.1055E+01  -0.4408E+01   0.2662E+01
  0.1056E+01  -0.4409E+01   0.2661E+01
  0.1057E+01  -0.4409E+01   0.2659E+01
  0.1058E+01  -0.4409E+01   0.2659E+01
  0.1059E+01  -0.4409E+01   0.2659E+01
  0.1060E+01  -0.4409E+01   0.2659E+01
  0.1061E+01  -0.4409E+01   0.2659E+01
  0.1062E+01  -0.4409E+01   0.2659E+01
  0.1063E+01  -0.4409E+01   0.2659E+01
  0.1064E+01  -0.4409E+01   0.2659E+01
  0.1065E+01  -0.4409E+01   0.2659E+01
  0.1066E+01  -0.4410E+01   0.2658E+01
  0.1067E+01  -0.4410E+01   0.2656E+01
  0.1068E+01  -0.4410E+01   0.2654E+01
  0.1069E+01  -0.4411E+01   0.2653E+01
  0.1070E+01  -0.4411E+01   0.2652E+01
  0.1071E+01  -0.4411E+01   0.2651E+01
  0.1072E+01  -0.4411E+01   0.2651E+01
