           n       Iaprox        E_rel
        7040   0.2497E+00   0.1189E-02
        7050   0.2485E+00   0.5864E-02
        7060   0.2510E+00   0.3893E-02
        7070   0.2500E+00   0.1329E-03
        7080   0.2493E+00   0.2766E-02
        7090   0.2505E+00   0.1938E-02
        7100   0.2505E+00   0.1945E-02
        7110   0.2494E+00   0.2387E-02
        7120   0.2493E+00   0.2764E-02
        7130   0.2501E+00   0.2456E-03
        7140   0.2507E+00   0.2600E-02
        7150   0.2506E+00   0.2486E-02
        7160   0.2489E+00   0.4424E-02
        7170   0.2502E+00   0.9402E-03
        7180   0.2493E+00   0.2836E-02
        7190   0.2504E+00   0.1520E-02
        7200   0.2508E+00   0.3068E-02
        7210   0.2500E+00   0.1372E-03
        7220   0.2498E+00   0.7974E-03
        7230   0.2506E+00   0.2308E-02
        7240   0.2500E+00   0.1471E-03
        7250   0.2513E+00   0.5243E-02
        7260   0.2497E+00   0.1138E-02
        7270   0.2492E+00   0.3199E-02
        7280   0.2488E+00   0.4624E-02
        7290   0.2502E+00   0.8759E-03
        7300   0.2499E+00   0.4888E-03
        7310   0.2512E+00   0.4694E-02
        7320   0.2504E+00   0.1728E-02
        7330   0.2498E+00   0.6856E-03
        7340   0.2507E+00   0.2667E-02
        7350   0.2509E+00   0.3538E-02
        7360   0.2485E+00   0.5828E-02
        7370   0.2484E+00   0.6324E-02
        7380   0.2503E+00   0.1019E-02
        7390   0.2486E+00   0.5438E-02
        7400   0.2496E+00   0.1476E-02
        7410   0.2496E+00   0.1686E-02
        7420   0.2507E+00   0.2626E-02
        7430   0.2496E+00   0.1484E-02
        7440   0.2493E+00   0.2704E-02
        7450   0.2512E+00   0.4730E-02
        7460   0.2483E+00   0.6907E-02
        7470   0.2493E+00   0.2836E-02
        7480   0.2508E+00   0.3014E-02
        7490   0.2484E+00   0.6332E-02
        7500   0.2492E+00   0.3155E-02
        7510   0.2512E+00   0.4615E-02
        7520   0.2499E+00   0.4132E-03
        7530   0.2495E+00   0.2003E-02
        7540   0.2500E+00   0.1419E-03
        7550   0.2499E+00   0.5194E-03
        7560   0.2491E+00   0.3645E-02
        7570   0.2500E+00   0.2091E-04
        7580   0.2502E+00   0.6392E-03
        7590   0.2495E+00   0.2197E-02
        7600   0.2498E+00   0.8976E-03
        7610   0.2500E+00   0.1780E-03
        7620   0.2504E+00   0.1579E-02
        7630   0.2503E+00   0.1086E-02
        7640   0.2490E+00   0.4029E-02
        7650   0.2494E+00   0.2440E-02
        7660   0.2494E+00   0.2557E-02
        7670   0.2495E+00   0.2087E-02
        7680   0.2493E+00   0.2852E-02
        7690   0.2500E+00   0.1222E-03
        7700   0.2506E+00   0.2503E-02
        7710   0.2498E+00   0.9006E-03
        7720   0.2505E+00   0.2139E-02
        7730   0.2500E+00   0.1487E-03
        7740   0.2510E+00   0.3992E-02
        7750   0.2505E+00   0.2101E-02
        7760   0.2503E+00   0.1336E-02
        7770   0.2503E+00   0.1026E-02
        7780   0.2496E+00   0.1759E-02
        7790   0.2506E+00   0.2550E-02
        7800   0.2507E+00   0.2739E-02
        7810   0.2497E+00   0.1330E-02
        7820   0.2501E+00   0.4145E-03
        7830   0.2507E+00   0.2960E-02
        7840   0.2485E+00   0.6131E-02
        7850   0.2502E+00   0.7642E-03
        7860   0.2499E+00   0.5544E-03
        7870   0.2506E+00   0.2214E-02
        7880   0.2508E+00   0.3190E-02
        7890   0.2496E+00   0.1696E-02
        7900   0.2502E+00   0.7504E-03
        7910   0.2507E+00   0.2878E-02
        7920   0.2489E+00   0.4527E-02
        7930   0.2500E+00   0.5503E-04
        7940   0.2493E+00   0.2766E-02
        7950   0.2497E+00   0.1344E-02
        7960   0.2509E+00   0.3690E-02
        7970   0.2499E+00   0.4845E-03
        7980   0.2493E+00   0.2976E-02
        7990   0.2506E+00   0.2523E-02
        8000   0.2483E+00   0.6785E-02
        8010   0.2506E+00   0.2335E-02
        8020   0.2499E+00   0.4245E-03
        8030   0.2495E+00   0.1807E-02
        8040   0.2498E+00   0.8221E-03
        8050   0.2486E+00   0.5714E-02
        8060   0.2498E+00   0.8583E-03
        8070   0.2504E+00   0.1652E-02
        8080   0.2517E+00   0.6620E-02
        8090   0.2499E+00   0.5008E-03
        8100   0.2494E+00   0.2357E-02
        8110   0.2501E+00   0.3235E-03
        8120   0.2490E+00   0.4074E-02
        8130   0.2502E+00   0.8582E-03
        8140   0.2494E+00   0.2365E-02
        8150   0.2501E+00   0.5993E-03
        8160   0.2504E+00   0.1758E-02
        8170   0.2501E+00   0.4778E-03
        8180   0.2489E+00   0.4228E-02
        8190   0.2509E+00   0.3495E-02
        8200   0.2499E+00   0.2806E-03
        8210   0.2499E+00   0.4603E-03
        8220   0.2526E+00   0.1059E-01
        8230   0.2494E+00   0.2584E-02
        8240   0.2507E+00   0.2736E-02
        8250   0.2483E+00   0.6833E-02
        8260   0.2495E+00   0.1832E-02
        8270   0.2489E+00   0.4534E-02
        8280   0.2509E+00   0.3642E-02
        8290   0.2490E+00   0.3920E-02
        8300   0.2493E+00   0.2788E-02
        8310   0.2509E+00   0.3511E-02
        8320   0.2499E+00   0.4699E-03
        8330   0.2504E+00   0.1478E-02
        8340   0.2490E+00   0.3801E-02
        8350   0.2489E+00   0.4381E-02
        8360   0.2494E+00   0.2471E-02
        8370   0.2505E+00   0.2143E-02
        8380   0.2494E+00   0.2415E-02
        8390   0.2503E+00   0.1132E-02
        8400   0.2505E+00   0.2012E-02
        8410   0.2513E+00   0.5378E-02
        8420   0.2509E+00   0.3538E-02
        8430   0.2513E+00   0.5117E-02
        8440   0.2502E+00   0.7856E-03
        8450   0.2508E+00   0.3340E-02
        8460   0.2494E+00   0.2438E-02
        8470   0.2494E+00   0.2259E-02
        8480   0.2504E+00   0.1546E-02
        8490   0.2493E+00   0.2705E-02
        8500   0.2503E+00   0.1019E-02
        8510   0.2494E+00   0.2411E-02
        8520   0.2503E+00   0.1390E-02
        8530   0.2497E+00   0.1188E-02
        8540   0.2497E+00   0.1085E-02
        8550   0.2493E+00   0.2637E-02
        8560   0.2510E+00   0.3878E-02
        8570   0.2493E+00   0.2998E-02
        8580   0.2501E+00   0.2788E-03
        8590   0.2503E+00   0.1314E-02
        8600   0.2504E+00   0.1468E-02
        8610   0.2506E+00   0.2414E-02
        8620   0.2504E+00   0.1659E-02
        8630   0.2499E+00   0.5057E-03
        8640   0.2494E+00   0.2331E-02
        8650   0.2495E+00   0.1881E-02
        8660   0.2502E+00   0.8864E-03
        8670   0.2490E+00   0.4110E-02
        8680   0.2508E+00   0.3370E-02
        8690   0.2509E+00   0.3647E-02
        8700   0.2505E+00   0.2010E-02
        8710   0.2510E+00   0.4017E-02
        8720   0.2497E+00   0.1104E-02
        8730   0.2497E+00   0.1281E-02
        8740   0.2499E+00   0.3124E-03
        8750   0.2495E+00   0.2104E-02
        8760   0.2501E+00   0.5435E-03
        8770   0.2500E+00   0.1162E-03
        8780   0.2493E+00   0.2788E-02
        8790   0.2506E+00   0.2265E-02
        8800   0.2489E+00   0.4462E-02
        8810   0.2504E+00   0.1421E-02
        8820   0.2497E+00   0.1223E-02
        8830   0.2489E+00   0.4315E-02
        8840   0.2491E+00   0.3598E-02
        8850   0.2500E+00   0.5844E-04
        8860   0.2502E+00   0.9453E-03
        8870   0.2502E+00   0.7579E-03
        8880   0.2507E+00   0.2672E-02
        8890   0.2489E+00   0.4566E-02
        8900   0.2500E+00   0.6338E-04
        8910   0.2498E+00   0.8662E-03
        8920   0.2495E+00   0.1975E-02
        8930   0.2506E+00   0.2231E-02
        8940   0.2495E+00   0.2145E-02
        8950   0.2493E+00   0.2864E-02
        8960   0.2508E+00   0.3113E-02
        8970   0.2502E+00   0.8525E-03
        8980   0.2506E+00   0.2236E-02
        8990   0.2515E+00   0.6064E-02
        9000   0.2507E+00   0.2619E-02
        9010   0.2492E+00   0.3242E-02
        9020   0.2489E+00   0.4416E-02
        9030   0.2507E+00   0.2886E-02
        9040   0.2497E+00   0.1291E-02
        9050   0.2506E+00   0.2331E-02
        9060   0.2501E+00   0.3304E-03
        9070   0.2503E+00   0.1230E-02
        9080   0.2507E+00   0.2948E-02
        9090   0.2498E+00   0.8118E-03
        9100   0.2495E+00   0.2073E-02
        9110   0.2502E+00   0.6748E-03
        9120   0.2501E+00   0.3350E-03
        9130   0.2502E+00   0.7779E-03
        9140   0.2505E+00   0.2009E-02
        9150   0.2501E+00   0.2404E-03
        9160   0.2506E+00   0.2293E-02
        9170   0.2511E+00   0.4339E-02
        9180   0.2497E+00   0.1192E-02
        9190   0.2495E+00   0.1803E-02
        9200   0.2489E+00   0.4576E-02
        9210   0.2501E+00   0.5905E-03
        9220   0.2494E+00   0.2566E-02
        9230   0.2515E+00   0.6093E-02
        9240   0.2503E+00   0.1358E-02
        9250   0.2491E+00   0.3647E-02
        9260   0.2489E+00   0.4538E-02
        9270   0.2510E+00   0.4020E-02
        9280   0.2501E+00   0.5239E-03
        9290   0.2494E+00   0.2452E-02
        9300   0.2506E+00   0.2309E-02
        9310   0.2511E+00   0.4548E-02
        9320   0.2505E+00   0.2078E-02
        9330   0.2505E+00   0.1898E-02
        9340   0.2509E+00   0.3456E-02
        9350   0.2484E+00   0.6508E-02
        9360   0.2499E+00   0.2936E-03
        9370   0.2502E+00   0.8587E-03
        9380   0.2495E+00   0.2165E-02
        9390   0.2494E+00   0.2331E-02
        9400   0.2498E+00   0.8225E-03
        9410   0.2503E+00   0.1303E-02
        9420   0.2486E+00   0.5755E-02
        9430   0.2500E+00   0.1090E-03
        9440   0.2520E+00   0.8035E-02
        9450   0.2502E+00   0.9934E-03
        9460   0.2503E+00   0.1361E-02
        9470   0.2505E+00   0.2069E-02
        9480   0.2497E+00   0.1354E-02
        9490   0.2500E+00   0.2346E-04
        9500   0.2508E+00   0.3091E-02
        9510   0.2496E+00   0.1765E-02
        9520   0.2491E+00   0.3598E-02
        9530   0.2495E+00   0.1911E-02
        9540   0.2504E+00   0.1734E-02
        9550   0.2497E+00   0.1164E-02
        9560   0.2501E+00   0.3383E-03
        9570   0.2494E+00   0.2252E-02
        9580   0.2499E+00   0.5645E-03
        9590   0.2496E+00   0.1525E-02
        9600   0.2500E+00   0.4267E-04
        9610   0.2496E+00   0.1651E-02
        9620   0.2511E+00   0.4431E-02
        9630   0.2495E+00   0.1976E-02
        9640   0.2508E+00   0.3037E-02
        9650   0.2506E+00   0.2425E-02
        9660   0.2509E+00   0.3658E-02
        9670   0.2496E+00   0.1554E-02
        9680   0.2504E+00   0.1740E-02
        9690   0.2500E+00   0.1464E-03
        9700   0.2501E+00   0.2334E-03
        9710   0.2494E+00   0.2399E-02
        9720   0.2498E+00   0.8653E-03
        9730   0.2490E+00   0.4080E-02
        9740   0.2500E+00   0.1213E-03
        9750   0.2492E+00   0.3093E-02
        9760   0.2501E+00   0.2253E-03
        9770   0.2495E+00   0.2155E-02
        9780   0.2501E+00   0.4496E-03
        9790   0.2496E+00   0.1586E-02
        9800   0.2507E+00   0.2705E-02
        9810   0.2515E+00   0.6126E-02
        9820   0.2495E+00   0.2160E-02
        9830   0.2495E+00   0.2029E-02
        9840   0.2500E+00   0.7220E-04
        9850   0.2498E+00   0.7039E-03
        9860   0.2501E+00   0.3893E-03
        9870   0.2495E+00   0.2166E-02
        9880   0.2497E+00   0.1272E-02
        9890   0.2504E+00   0.1586E-02
        9900   0.2511E+00   0.4253E-02
        9910   0.2501E+00   0.4160E-03
        9920   0.2513E+00   0.5152E-02
        9930   0.2504E+00   0.1611E-02
        9940   0.2504E+00   0.1532E-02
        9950   0.2503E+00   0.1108E-02
        9960   0.2490E+00   0.4190E-02
        9970   0.2511E+00   0.4501E-02
        9980   0.2497E+00   0.1201E-02
        9990   0.2503E+00   0.1304E-02
       10000   0.2498E+00   0.9357E-03
       10010   0.2506E+00   0.2205E-02
       10020   0.2487E+00   0.5299E-02
       10030   0.2502E+00   0.6642E-03
       10040   0.2502E+00   0.6250E-03
       10050   0.2502E+00   0.6997E-03
       10060   0.2517E+00   0.6981E-02
       10070   0.2509E+00   0.3523E-02
       10080   0.2506E+00   0.2437E-02
       10090   0.2502E+00   0.8051E-03
       10100   0.2497E+00   0.1301E-02
       10110   0.2488E+00   0.4648E-02
       10120   0.2505E+00   0.1927E-02
       10130   0.2497E+00   0.1143E-02
       10140   0.2503E+00   0.1002E-02
       10150   0.2494E+00   0.2204E-02
       10160   0.2488E+00   0.4782E-02
       10170   0.2489E+00   0.4343E-02
       10180   0.2499E+00   0.4986E-03
       10190   0.2495E+00   0.1948E-02
       10200   0.2499E+00   0.5592E-03
       10210   0.2491E+00   0.3429E-02
       10220   0.2501E+00   0.5907E-03
       10230   0.2490E+00   0.3804E-02
       10240   0.2496E+00   0.1588E-02
       10250   0.2501E+00   0.5028E-03
       10260   0.2507E+00   0.2983E-02
       10270   0.2510E+00   0.3878E-02
       10280   0.2504E+00   0.1775E-02
       10290   0.2489E+00   0.4395E-02
       10300   0.2503E+00   0.1103E-02
       10310   0.2503E+00   0.1292E-02
       10320   0.2503E+00   0.1079E-02
       10330   0.2502E+00   0.7693E-03
       10340   0.2501E+00   0.2060E-03
       10350   0.2505E+00   0.2048E-02
       10360   0.2493E+00   0.2608E-02
       10370   0.2498E+00   0.7359E-03
       10380   0.2499E+00   0.3072E-03
       10390   0.2495E+00   0.2100E-02
       10400   0.2495E+00   0.1813E-02
       10410   0.2502E+00   0.6186E-03
       10420   0.2505E+00   0.1890E-02
       10430   0.2501E+00   0.3809E-03
       10440   0.2497E+00   0.1237E-02
       10450   0.2500E+00   0.7737E-04
       10460   0.2493E+00   0.2829E-02
       10470   0.2512E+00   0.4659E-02
       10480   0.2510E+00   0.3870E-02
       10490   0.2492E+00   0.3066E-02
       10500   0.2515E+00   0.5801E-02
       10510   0.2498E+00   0.6088E-03
       10520   0.2509E+00   0.3414E-02
       10530   0.2505E+00   0.1860E-02
       10540   0.2490E+00   0.3854E-02
       10550   0.2495E+00   0.1938E-02
       10560   0.2504E+00   0.1585E-02
       10570   0.2494E+00   0.2521E-02
       10580   0.2501E+00   0.2220E-03
       10590   0.2491E+00   0.3669E-02
       10600   0.2490E+00   0.3883E-02
       10610   0.2495E+00   0.1942E-02
       10620   0.2491E+00   0.3598E-02
       10630   0.2500E+00   0.7503E-04
       10640   0.2506E+00   0.2208E-02
       10650   0.2503E+00   0.1041E-02
       10660   0.2499E+00   0.3461E-03
       10670   0.2503E+00   0.1317E-02
       10680   0.2498E+00   0.9821E-03
       10690   0.2509E+00   0.3652E-02
       10700   0.2494E+00   0.2445E-02
       10710   0.2493E+00   0.2637E-02
       10720   0.2504E+00   0.1659E-02
       10730   0.2500E+00   0.1470E-03
       10740   0.2499E+00   0.3389E-03
       10750   0.2503E+00   0.1079E-02
       10760   0.2502E+00   0.8738E-03
       10770   0.2494E+00   0.2562E-02
       10780   0.2498E+00   0.7977E-03
       10790   0.2501E+00   0.2247E-03
       10800   0.2496E+00   0.1500E-02
       10810   0.2493E+00   0.2712E-02
       10820   0.2500E+00   0.1085E-03
       10830   0.2498E+00   0.6839E-03
       10840   0.2504E+00   0.1623E-02
       10850   0.2500E+00   0.1042E-03
       10860   0.2492E+00   0.3226E-02
       10870   0.2498E+00   0.7912E-03
       10880   0.2497E+00   0.1193E-02
       10890   0.2500E+00   0.6801E-04
       10900   0.2496E+00   0.1715E-02
       10910   0.2489E+00   0.4324E-02
       10920   0.2492E+00   0.3068E-02
       10930   0.2501E+00   0.5772E-03
       10940   0.2500E+00   0.1220E-03
       10950   0.2499E+00   0.4318E-03
       10960   0.2493E+00   0.2608E-02
       10970   0.2498E+00   0.9573E-03
       10980   0.2495E+00   0.1806E-02
       10990   0.2506E+00   0.2497E-02
       11000   0.2500E+00   0.8095E-04
       11010   0.2498E+00   0.6207E-03
       11020   0.2492E+00   0.3073E-02
       11030   0.2497E+00   0.1396E-02
       11040   0.2499E+00   0.3014E-03
       11050   0.2503E+00   0.1291E-02
       11060   0.2505E+00   0.2005E-02
       11070   0.2498E+00   0.6496E-03
       11080   0.2512E+00   0.4939E-02
       11090   0.2510E+00   0.3850E-02
       11100   0.2501E+00   0.2908E-03
       11110   0.2511E+00   0.4477E-02
       11120   0.2494E+00   0.2242E-02
       11130   0.2505E+00   0.2131E-02
       11140   0.2500E+00   0.4327E-04
       11150   0.2489E+00   0.4440E-02
       11160   0.2494E+00   0.2454E-02
       11170   0.2496E+00   0.1635E-02
       11180   0.2497E+00   0.1308E-02
       11190   0.2497E+00   0.1395E-02
       11200   0.2486E+00   0.5661E-02
       11210   0.2496E+00   0.1716E-02
       11220   0.2492E+00   0.3075E-02
       11230   0.2505E+00   0.1810E-02
       11240   0.2496E+00   0.1578E-02
       11250   0.2507E+00   0.2971E-02
       11260   0.2488E+00   0.4711E-02
       11270   0.2506E+00   0.2574E-02
       11280   0.2492E+00   0.3012E-02
       11290   0.2486E+00   0.5731E-02
       11300   0.2500E+00   0.1319E-03
       11310   0.2497E+00   0.1342E-02
       11320   0.2494E+00   0.2366E-02
       11330   0.2509E+00   0.3538E-02
       11340   0.2507E+00   0.2984E-02
       11350   0.2508E+00   0.3042E-02
       11360   0.2508E+00   0.3113E-02
       11370   0.2510E+00   0.4181E-02
       11380   0.2493E+00   0.2902E-02
       11390   0.2499E+00   0.3791E-03
       11400   0.2496E+00   0.1437E-02
       11410   0.2492E+00   0.3142E-02
       11420   0.2496E+00   0.1400E-02
       11430   0.2506E+00   0.2420E-02
       11440   0.2500E+00   0.2557E-05
       11450   0.2506E+00   0.2485E-02
       11460   0.2498E+00   0.7334E-03
       11470   0.2509E+00   0.3401E-02
       11480   0.2501E+00   0.3999E-03
       11490   0.2498E+00   0.8569E-03
       11500   0.2498E+00   0.6403E-03
       11510   0.2508E+00   0.3040E-02
       11520   0.2499E+00   0.3883E-03
       11530   0.2497E+00   0.1249E-02
