     MC_step       U_adim       M_adim
        7536  -0.4248E+04   0.1275E+00
        7537  -0.4452E+04   0.2487E+00
        7538  -0.4320E+04   0.2213E+00
        7539  -0.4340E+04   0.7250E-01
        7540  -0.4432E+04   0.7000E-01
        7541  -0.4520E+04   0.8875E-01
        7542  -0.4324E+04   0.4625E-01
        7543  -0.4324E+04   0.1438E+00
        7544  -0.4220E+04   0.6875E-01
        7545  -0.4320E+04   0.1438E+00
        7546  -0.4416E+04   0.9875E-01
        7547  -0.4380E+04   0.7500E-01
        7548  -0.4452E+04   0.1400E+00
        7549  -0.4356E+04   0.4625E-01
        7550  -0.4372E+04   0.1600E+00
        7551  -0.4368E+04   0.1688E+00
        7552  -0.4480E+04   0.1650E+00
        7553  -0.4356E+04   0.2462E+00
        7554  -0.4200E+04   0.1613E+00
        7555  -0.4224E+04   0.1363E+00
        7556  -0.4360E+04   0.1450E+00
        7557  -0.4296E+04   0.1700E+00
        7558  -0.4400E+04   0.1787E+00
        7559  -0.4460E+04   0.1938E+00
        7560  -0.4324E+04   0.5625E-01
        7561  -0.4420E+04   0.1713E+00
        7562  -0.4536E+04   0.1350E+00
        7563  -0.4504E+04   0.1500E+00
        7564  -0.4408E+04   0.2412E+00
        7565  -0.4404E+04   0.2112E+00
        7566  -0.4440E+04   0.1725E+00
        7567  -0.4472E+04   0.5625E-01
        7568  -0.4300E+04   0.2875E-01
        7569  -0.4376E+04   0.1050E+00
        7570  -0.4388E+04   0.6125E-01
        7571  -0.4500E+04   0.2875E-01
        7572  -0.4356E+04   0.2625E-01
        7573  -0.4344E+04   0.4250E-01
        7574  -0.4408E+04   0.8250E-01
        7575  -0.4388E+04   0.1288E+00
        7576  -0.4320E+04   0.1375E+00
        7577  -0.4420E+04   0.2450E+00
        7578  -0.4444E+04   0.1775E+00
        7579  -0.4388E+04   0.2025E+00
        7580  -0.4392E+04   0.1812E+00
        7581  -0.4252E+04   0.1225E+00
        7582  -0.4296E+04   0.9625E-01
        7583  -0.4216E+04   0.7000E-01
        7584  -0.4252E+04   0.3625E-01
        7585  -0.4288E+04   0.5750E-01
        7586  -0.4368E+04   0.6000E-01
        7587  -0.4400E+04   0.8625E-01
        7588  -0.4384E+04   0.1175E+00
        7589  -0.4332E+04   0.3250E-01
        7590  -0.4388E+04   0.7625E-01
        7591  -0.4468E+04   0.1562E+00
        7592  -0.4404E+04   0.1775E+00
        7593  -0.4308E+04   0.2350E+00
        7594  -0.4368E+04   0.2838E+00
        7595  -0.4384E+04   0.2038E+00
        7596  -0.4332E+04   0.1375E+00
        7597  -0.4292E+04   0.9500E-01
        7598  -0.4396E+04   0.1212E+00
        7599  -0.4392E+04   0.1138E+00
        7600  -0.4428E+04   0.1850E+00
        7601  -0.4408E+04   0.1250E+00
        7602  -0.4380E+04   0.9125E-01
        7603  -0.4444E+04   0.7750E-01
        7604  -0.4520E+04   0.8875E-01
        7605  -0.4436E+04   0.9875E-01
        7606  -0.4432E+04   0.9250E-01
        7607  -0.4392E+04   0.1025E+00
        7608  -0.4432E+04   0.5000E-02
        7609  -0.4480E+04   0.9875E-01
        7610  -0.4444E+04   0.1062E+00
        7611  -0.4372E+04   0.6625E-01
        7612  -0.4492E+04   0.1250E-02
        7613  -0.4584E+04   0.5500E-01
        7614  -0.4484E+04   0.7625E-01
        7615  -0.4488E+04   0.1288E+00
        7616  -0.4460E+04   0.1438E+00
        7617  -0.4344E+04   0.1425E+00
        7618  -0.4232E+04   0.1100E+00
        7619  -0.4352E+04   0.5375E-01
        7620  -0.4324E+04   0.1288E+00
        7621  -0.4344E+04   0.9500E-01
        7622  -0.4384E+04   0.4375E-01
        7623  -0.4400E+04   0.3875E-01
        7624  -0.4540E+04   0.3750E-01
        7625  -0.4336E+04   0.5875E-01
        7626  -0.4336E+04   0.4000E-01
        7627  -0.4240E+04   0.1750E-01
        7628  -0.4192E+04   0.4250E-01
        7629  -0.4232E+04   0.6375E-01
        7630  -0.4212E+04   0.6875E-01
        7631  -0.4232E+04   0.9375E-01
        7632  -0.4284E+04   0.1113E+00
        7633  -0.4252E+04   0.1400E+00
        7634  -0.4188E+04   0.8250E-01
        7635  -0.4248E+04   0.1600E+00
        7636  -0.4224E+04   0.1275E+00
        7637  -0.4368E+04   0.1600E+00
        7638  -0.4376E+04   0.1413E+00
        7639  -0.4372E+04   0.1013E+00
        7640  -0.4312E+04   0.1113E+00
        7641  -0.4128E+04   0.7625E-01
        7642  -0.4256E+04   0.1025E+00
        7643  -0.4392E+04   0.8375E-01
        7644  -0.4332E+04   0.4000E-01
        7645  -0.4340E+04   0.1738E+00
        7646  -0.4396E+04   0.2325E+00
        7647  -0.4272E+04   0.2200E+00
        7648  -0.4312E+04   0.1675E+00
        7649  -0.4248E+04   0.1800E+00
        7650  -0.4372E+04   0.8125E-01
        7651  -0.4336E+04   0.6500E-01
        7652  -0.4292E+04   0.1512E+00
        7653  -0.4196E+04   0.5625E-01
        7654  -0.4260E+04   0.1237E+00
        7655  -0.4340E+04   0.1275E+00
        7656  -0.4324E+04   0.1400E+00
        7657  -0.4288E+04   0.9000E-01
        7658  -0.4336E+04   0.1200E+00
        7659  -0.4404E+04   0.1988E+00
        7660  -0.4332E+04   0.1913E+00
        7661  -0.4276E+04   0.1350E+00
        7662  -0.4212E+04   0.5125E-01
        7663  -0.4312E+04   0.2125E-01
        7664  -0.4400E+04   0.6875E-01
        7665  -0.4480E+04   0.5250E-01
        7666  -0.4416E+04   0.1875E-01
        7667  -0.4364E+04   0.9000E-01
        7668  -0.4352E+04   0.1163E+00
        7669  -0.4532E+04   0.1087E+00
        7670  -0.4452E+04   0.7250E-01
        7671  -0.4424E+04   0.1525E+00
        7672  -0.4436E+04   0.2525E+00
        7673  -0.4436E+04   0.1550E+00
        7674  -0.4380E+04   0.1000E+00
        7675  -0.4296E+04   0.1688E+00
        7676  -0.4392E+04   0.1588E+00
        7677  -0.4420E+04   0.1900E+00
        7678  -0.4444E+04   0.2400E+00
        7679  -0.4480E+04   0.2275E+00
        7680  -0.4492E+04   0.3013E+00
        7681  -0.4516E+04   0.2225E+00
        7682  -0.4448E+04   0.2137E+00
        7683  -0.4384E+04   0.2263E+00
        7684  -0.4368E+04   0.9500E-01
        7685  -0.4416E+04   0.1700E+00
        7686  -0.4376E+04   0.2025E+00
        7687  -0.4440E+04   0.2437E+00
        7688  -0.4464E+04   0.1825E+00
        7689  -0.4304E+04   0.2075E+00
        7690  -0.4228E+04   0.1138E+00
        7691  -0.4272E+04   0.7750E-01
        7692  -0.4320E+04   0.1225E+00
        7693  -0.4320E+04   0.1325E+00
        7694  -0.4260E+04   0.1425E+00
        7695  -0.4200E+04   0.1263E+00
        7696  -0.4224E+04   0.1050E+00
        7697  -0.4224E+04   0.6125E-01
        7698  -0.4264E+04   0.4375E-01
        7699  -0.4236E+04   0.7625E-01
        7700  -0.4348E+04   0.2625E-01
        7701  -0.4396E+04   0.5875E-01
        7702  -0.4364E+04   0.1525E+00
        7703  -0.4412E+04   0.1700E+00
        7704  -0.4320E+04   0.1325E+00
        7705  -0.4356E+04   0.1450E+00
        7706  -0.4400E+04   0.1787E+00
        7707  -0.4380E+04   0.2725E+00
        7708  -0.4436E+04   0.2338E+00
        7709  -0.4424E+04   0.2175E+00
        7710  -0.4372E+04   0.2325E+00
        7711  -0.4404E+04   0.8000E-01
        7712  -0.4448E+04   0.2750E-01
        7713  -0.4372E+04   0.4375E-01
        7714  -0.4388E+04   0.8500E-01
        7715  -0.4392E+04   0.5375E-01
        7716  -0.4544E+04   0.1413E+00
        7717  -0.4432E+04   0.9125E-01
        7718  -0.4464E+04   0.4250E-01
        7719  -0.4460E+04   0.4000E-01
        7720  -0.4468E+04   0.1263E+00
        7721  -0.4416E+04   0.1062E+00
        7722  -0.4376E+04   0.8750E-01
        7723  -0.4360E+04   0.1512E+00
        7724  -0.4300E+04   0.7375E-01
        7725  -0.4344E+04   0.9750E-01
        7726  -0.4268E+04   0.4625E-01
        7727  -0.4228E+04   0.5625E-01
        7728  -0.4264E+04   0.1113E+00
        7729  -0.4312E+04   0.3375E-01
        7730  -0.4276E+04   0.6375E-01
        7731  -0.4276E+04   0.8125E-01
        7732  -0.4356E+04   0.2200E+00
        7733  -0.4272E+04   0.9875E-01
        7734  -0.4348E+04   0.1225E+00
        7735  -0.4416E+04   0.1588E+00
        7736  -0.4348E+04   0.1125E+00
        7737  -0.4436E+04   0.1650E+00
        7738  -0.4432E+04   0.1025E+00
        7739  -0.4412E+04   0.1350E+00
        7740  -0.4336E+04   0.1825E+00
        7741  -0.4316E+04   0.2038E+00
        7742  -0.4392E+04   0.1762E+00
        7743  -0.4352E+04   0.1512E+00
        7744  -0.4400E+04   0.1188E+00
        7745  -0.4420E+04   0.1713E+00
        7746  -0.4432E+04   0.2075E+00
        7747  -0.4388E+04   0.2050E+00
        7748  -0.4348E+04   0.2137E+00
        7749  -0.4492E+04   0.1537E+00
        7750  -0.4436E+04   0.4750E-01
        7751  -0.4428E+04   0.9625E-01
        7752  -0.4348E+04   0.6375E-01
        7753  -0.4364E+04   0.1000E+00
        7754  -0.4400E+04   0.1300E+00
        7755  -0.4356E+04   0.1750E+00
        7756  -0.4324E+04   0.7625E-01
        7757  -0.4308E+04   0.1800E+00
        7758  -0.4336E+04   0.1700E+00
        7759  -0.4408E+04   0.2412E+00
        7760  -0.4320E+04   0.1950E+00
        7761  -0.4428E+04   0.2200E+00
        7762  -0.4396E+04   0.1537E+00
        7763  -0.4396E+04   0.1200E+00
        7764  -0.4376E+04   0.1275E+00
        7765  -0.4412E+04   0.4750E-01
        7766  -0.4368E+04   0.4000E-01
        7767  -0.4304E+04   0.4500E-01
        7768  -0.4236E+04   0.4000E-01
        7769  -0.4200E+04   0.4250E-01
        7770  -0.4240E+04   0.2375E-01
        7771  -0.4272E+04   0.9375E-01
        7772  -0.4260E+04   0.7875E-01
        7773  -0.4344E+04   0.1462E+00
        7774  -0.4276E+04   0.1300E+00
        7775  -0.4388E+04   0.1900E+00
        7776  -0.4380E+04   0.1925E+00
        7777  -0.4512E+04   0.2462E+00
        7778  -0.4436E+04   0.2213E+00
        7779  -0.4416E+04   0.2137E+00
        7780  -0.4436E+04   0.2462E+00
        7781  -0.4312E+04   0.1850E+00
        7782  -0.4396E+04   0.9875E-01
        7783  -0.4320E+04   0.1375E+00
        7784  -0.4260E+04   0.9750E-01
        7785  -0.4260E+04   0.8375E-01
        7786  -0.4364E+04   0.1300E+00
        7787  -0.4248E+04   0.8250E-01
        7788  -0.4304E+04   0.1487E+00
        7789  -0.4312E+04   0.1650E+00
        7790  -0.4344E+04   0.9250E-01
        7791  -0.4308E+04   0.1113E+00
        7792  -0.4268E+04   0.8750E-01
        7793  -0.4300E+04   0.2750E-01
        7794  -0.4428E+04   0.1125E+00
        7795  -0.4336E+04   0.2625E-01
        7796  -0.4340E+04   0.6250E-02
        7797  -0.4476E+04   0.1413E+00
        7798  -0.4336E+04   0.1363E+00
        7799  -0.4368E+04   0.1038E+00
        7800  -0.4232E+04   0.1862E+00
        7801  -0.4276E+04   0.1000E+00
        7802  -0.4464E+04   0.6375E-01
        7803  -0.4492E+04   0.8500E-01
        7804  -0.4436E+04   0.6500E-01
        7805  -0.4376E+04   0.1300E+00
        7806  -0.4332E+04   0.1000E+00
        7807  -0.4328E+04   0.6000E-01
        7808  -0.4244E+04   0.1313E+00
        7809  -0.4268E+04   0.4375E-01
        7810  -0.4244E+04   0.3375E-01
        7811  -0.4304E+04   0.9250E-01
        7812  -0.4376E+04   0.1150E+00
        7813  -0.4468E+04   0.1113E+00
        7814  -0.4416E+04   0.8750E-02
        7815  -0.4468E+04   0.6375E-01
        7816  -0.4372E+04   0.1025E+00
        7817  -0.4348E+04   0.1625E-01
        7818  -0.4420E+04   0.6500E-01
        7819  -0.4360E+04   0.1675E+00
        7820  -0.4432E+04   0.5250E-01
        7821  -0.4488E+04   0.1212E+00
        7822  -0.4468E+04   0.5625E-01
        7823  -0.4408E+04   0.1562E+00
        7824  -0.4432E+04   0.1925E+00
        7825  -0.4420E+04   0.8875E-01
        7826  -0.4304E+04   0.1212E+00
        7827  -0.4312E+04   0.2263E+00
        7828  -0.4408E+04   0.2125E+00
        7829  -0.4392E+04   0.2087E+00
        7830  -0.4320E+04   0.1375E+00
        7831  -0.4428E+04   0.1212E+00
        7832  -0.4312E+04   0.1038E+00
        7833  -0.4436E+04   0.1212E+00
        7834  -0.4436E+04   0.6125E-01
        7835  -0.4352E+04   0.6125E-01
        7836  -0.4376E+04   0.2475E+00
        7837  -0.4364E+04   0.1675E+00
        7838  -0.4336E+04   0.1375E+00
        7839  -0.4272E+04   0.1975E+00
        7840  -0.4156E+04   0.2000E+00
        7841  -0.4276E+04   0.2175E+00
        7842  -0.4348E+04   0.1150E+00
        7843  -0.4352E+04   0.1500E+00
        7844  -0.4412E+04   0.2662E+00
        7845  -0.4276E+04   0.2238E+00
        7846  -0.4468E+04   0.2625E+00
        7847  -0.4352E+04   0.1862E+00
        7848  -0.4448E+04   0.1750E+00
        7849  -0.4600E+04   0.1875E+00
        7850  -0.4516E+04   0.1575E+00
        7851  -0.4488E+04   0.2338E+00
        7852  -0.4468E+04   0.1450E+00
        7853  -0.4448E+04   0.1062E+00
        7854  -0.4360E+04   0.6750E-01
        7855  -0.4328E+04   0.1313E+00
        7856  -0.4372E+04   0.2188E+00
        7857  -0.4332E+04   0.1025E+00
        7858  -0.4340E+04   0.7375E-01
        7859  -0.4376E+04   0.1375E+00
        7860  -0.4376E+04   0.1138E+00
        7861  -0.4272E+04   0.9375E-01
        7862  -0.4324E+04   0.7375E-01
        7863  -0.4248E+04   0.4125E-01
        7864  -0.4364E+04   0.1062E+00
        7865  -0.4468E+04   0.1113E+00
        7866  -0.4468E+04   0.1675E+00
        7867  -0.4440E+04   0.9750E-01
        7868  -0.4512E+04   0.7625E-01
        7869  -0.4468E+04   0.4875E-01
        7870  -0.4504E+04   0.2025E+00
        7871  -0.4448E+04   0.2475E+00
        7872  -0.4504E+04   0.2587E+00
        7873  -0.4452E+04   0.3425E+00
        7874  -0.4588E+04   0.3488E+00
        7875  -0.4272E+04   0.3038E+00
        7876  -0.4404E+04   0.1950E+00
        7877  -0.4424E+04   0.1487E+00
        7878  -0.4480E+04   0.2363E+00
        7879  -0.4392E+04   0.2250E+00
        7880  -0.4388E+04   0.2587E+00
        7881  -0.4364E+04   0.1787E+00
        7882  -0.4408E+04   0.1263E+00
        7883  -0.4476E+04   0.1675E+00
        7884  -0.4352E+04   0.1800E+00
        7885  -0.4308E+04   0.2013E+00
        7886  -0.4304E+04   0.1375E+00
        7887  -0.4392E+04   0.8250E-01
        7888  -0.4340E+04   0.3750E-01
        7889  -0.4452E+04   0.4250E-01
        7890  -0.4400E+04   0.1525E+00
        7891  -0.4400E+04   0.2875E-01
        7892  -0.4400E+04   0.2625E-01
        7893  -0.4388E+04   0.5875E-01
        7894  -0.4400E+04   0.4125E-01
        7895  -0.4292E+04   0.3875E-01
        7896  -0.4360E+04   0.7750E-01
        7897  -0.4380E+04   0.1200E+00
        7898  -0.4472E+04   0.1650E+00
        7899  -0.4312E+04   0.1588E+00
        7900  -0.4348E+04   0.7125E-01
        7901  -0.4384E+04   0.5375E-01
        7902  -0.4444E+04   0.1212E+00
        7903  -0.4360E+04   0.6875E-01
        7904  -0.4268E+04   0.1150E+00
        7905  -0.4384E+04   0.1438E+00
        7906  -0.4388E+04   0.1288E+00
        7907  -0.4332E+04   0.1125E+00
        7908  -0.4272E+04   0.1738E+00
        7909  -0.4228E+04   0.1113E+00
        7910  -0.4164E+04   0.5500E-01
        7911  -0.4352E+04   0.1250E+00
        7912  -0.4340E+04   0.9250E-01
        7913  -0.4384E+04   0.1663E+00
        7914  -0.4316E+04   0.1188E+00
        7915  -0.4276E+04   0.8125E-01
        7916  -0.4136E+04   0.1350E+00
        7917  -0.4336E+04   0.1500E+00
        7918  -0.4400E+04   0.2100E+00
        7919  -0.4308E+04   0.1525E+00
        7920  -0.4384E+04   0.1512E+00
        7921  -0.4404E+04   0.6125E-01
        7922  -0.4360E+04   0.1338E+00
        7923  -0.4440E+04   0.1600E+00
        7924  -0.4352E+04   0.1950E+00
        7925  -0.4436E+04   0.1787E+00
        7926  -0.4540E+04   0.1400E+00
        7927  -0.4624E+04   0.2150E+00
        7928  -0.4568E+04   0.1812E+00
        7929  -0.4504E+04   0.1913E+00
        7930  -0.4364E+04   0.1350E+00
        7931  -0.4448E+04   0.2325E+00
        7932  -0.4556E+04   0.2425E+00
        7933  -0.4496E+04   0.2313E+00
        7934  -0.4480E+04   0.1812E+00
        7935  -0.4452E+04   0.2350E+00
        7936  -0.4500E+04   0.1562E+00
        7937  -0.4524E+04   0.1013E+00
        7938  -0.4456E+04   0.7625E-01
        7939  -0.4296E+04   0.1900E+00
        7940  -0.4284E+04   0.1025E+00
        7941  -0.4352E+04   0.4375E-01
        7942  -0.4316E+04   0.2250E-01
        7943  -0.4332E+04   0.5000E-01
        7944  -0.4308E+04   0.3000E-01
        7945  -0.4280E+04   0.1512E+00
        7946  -0.4236E+04   0.8500E-01
        7947  -0.4324E+04   0.1263E+00
        7948  -0.4244E+04   0.1038E+00
        7949  -0.4396E+04   0.1100E+00
        7950  -0.4508E+04   0.6750E-01
        7951  -0.4408E+04   0.9500E-01
        7952  -0.4376E+04   0.1350E+00
        7953  -0.4456E+04   0.1113E+00
        7954  -0.4424E+04   0.1300E+00
        7955  -0.4392E+04   0.1675E+00
        7956  -0.4396E+04   0.1775E+00
        7957  -0.4412E+04   0.1875E+00
        7958  -0.4448E+04   0.1638E+00
        7959  -0.4344E+04   0.6250E-01
        7960  -0.4308E+04   0.5625E-01
        7961  -0.4384E+04   0.8625E-01
        7962  -0.4312E+04   0.5625E-01
        7963  -0.4224E+04   0.2000E-01
        7964  -0.4288E+04   0.1638E+00
        7965  -0.4392E+04   0.2263E+00
        7966  -0.4404E+04   0.2300E+00
        7967  -0.4352E+04   0.4750E-01
        7968  -0.4392E+04   0.9750E-01
        7969  -0.4356E+04   0.1975E+00
        7970  -0.4352E+04   0.2700E+00
        7971  -0.4400E+04   0.1888E+00
        7972  -0.4316E+04   0.2225E+00
        7973  -0.4368E+04   0.2075E+00
        7974  -0.4324E+04   0.2050E+00
        7975  -0.4368E+04   0.1487E+00
        7976  -0.4436E+04   0.1250E+00
        7977  -0.4520E+04   0.1275E+00
        7978  -0.4372E+04   0.1100E+00
        7979  -0.4400E+04   0.5875E-01
        7980  -0.4424E+04   0.1100E+00
        7981  -0.4404E+04   0.2162E+00
        7982  -0.4392E+04   0.1487E+00
        7983  -0.4412E+04   0.1475E+00
        7984  -0.4380E+04   0.1613E+00
        7985  -0.4324E+04   0.5000E-01
        7986  -0.4232E+04   0.6625E-01
        7987  -0.4264E+04   0.1512E+00
        7988  -0.4336E+04   0.1613E+00
        7989  -0.4328E+04   0.3375E-01
        7990  -0.4360E+04   0.4875E-01
        7991  -0.4208E+04   0.7875E-01
        7992  -0.4244E+04   0.8125E-01
        7993  -0.4276E+04   0.2250E-01
        7994  -0.4248E+04   0.6000E-01
        7995  -0.4284E+04   0.9625E-01
        7996  -0.4272E+04   0.9875E-01
        7997  -0.4268E+04   0.7625E-01
        7998  -0.4360E+04   0.1625E+00
        7999  -0.4444E+04   0.2137E+00
        8000  -0.4380E+04   0.1225E+00
        8001  -0.4316E+04   0.1363E+00
        8002  -0.4268E+04   0.1525E+00
        8003  -0.4340E+04   0.1988E+00
        8004  -0.4340E+04   0.1800E+00
        8005  -0.4368E+04   0.1925E+00
        8006  -0.4392E+04   0.1775E+00
        8007  -0.4360E+04   0.1300E+00
        8008  -0.4304E+04   0.1925E+00
        8009  -0.4288E+04   0.6625E-01
        8010  -0.4340E+04   0.1263E+00
        8011  -0.4376E+04   0.6625E-01
        8012  -0.4392E+04   0.6000E-01
        8013  -0.4340E+04   0.1163E+00
        8014  -0.4360E+04   0.5625E-01
        8015  -0.4368E+04   0.8375E-01
        8016  -0.4308E+04   0.1825E+00
        8017  -0.4408E+04   0.2238E+00
        8018  -0.4328E+04   0.2188E+00
        8019  -0.4280E+04   0.1188E+00
        8020  -0.4288E+04   0.6125E-01
        8021  -0.4272E+04   0.1100E+00
        8022  -0.4340E+04   0.2250E-01
        8023  -0.4352E+04   0.1200E+00
        8024  -0.4328E+04   0.1963E+00
        8025  -0.4368E+04   0.1675E+00
        8026  -0.4472E+04   0.2462E+00
        8027  -0.4376E+04   0.1250E+00
        8028  -0.4392E+04   0.6750E-01
        8029  -0.4364E+04   0.9375E-01
        8030  -0.4380E+04   0.1325E+00
        8031  -0.4420E+04   0.1413E+00
        8032  -0.4368E+04   0.1250E+00
        8033  -0.4248E+04   0.1288E+00
        8034  -0.4328E+04   0.1450E+00
        8035  -0.4348E+04   0.1363E+00
        8036  -0.4412E+04   0.8875E-01
        8037  -0.4352E+04   0.1512E+00
        8038  -0.4420E+04   0.1875E+00
        8039  -0.4320E+04   0.8125E-01
        8040  -0.4324E+04   0.8000E-01
        8041  -0.4272E+04   0.1688E+00
        8042  -0.4312E+04   0.1663E+00
        8043  -0.4400E+04   0.1625E+00
        8044  -0.4384E+04   0.1675E+00
        8045  -0.4320E+04   0.1038E+00
        8046  -0.4368E+04   0.1300E+00
        8047  -0.4256E+04   0.2000E+00
        8048  -0.4352E+04   0.2487E+00
        8049  -0.4392E+04   0.2000E+00
        8050  -0.4380E+04   0.1762E+00
        8051  -0.4440E+04   0.1988E+00
        8052  -0.4432E+04   0.1413E+00
        8053  -0.4488E+04   0.1025E+00
        8054  -0.4464E+04   0.1138E+00
        8055  -0.4440E+04   0.1062E+00
        8056  -0.4300E+04   0.4875E-01
        8057  -0.4356E+04   0.1250E-02
        8058  -0.4364E+04   0.6500E-01
        8059  -0.4352E+04   0.6000E-01
        8060  -0.4320E+04   0.8500E-01
        8061  -0.4420E+04   0.1600E+00
        8062  -0.4456E+04   0.6375E-01
        8063  -0.4432E+04   0.1150E+00
        8064  -0.4460E+04   0.2000E-01
        8065  -0.4332E+04   0.1263E+00
        8066  -0.4204E+04   0.1350E+00
        8067  -0.4288E+04   0.1075E+00
        8068  -0.4352E+04   0.1925E+00
        8069  -0.4368E+04   0.1125E+00
        8070  -0.4268E+04   0.9125E-01
        8071  -0.4324E+04   0.2625E-01
        8072  -0.4260E+04   0.2500E-02
        8073  -0.4368E+04   0.1250E-02
        8074  -0.4268E+04   0.5000E-02
        8075  -0.4308E+04   0.1288E+00
        8076  -0.4228E+04   0.8625E-01
        8077  -0.4248E+04   0.1300E+00
        8078  -0.4272E+04   0.2250E-01
        8079  -0.4308E+04   0.3750E-01
        8080  -0.4244E+04   0.3625E-01
        8081  -0.4264E+04   0.3625E-01
        8082  -0.4336E+04   0.7000E-01
        8083  -0.4508E+04   0.1013E+00
        8084  -0.4352E+04   0.1500E-01
        8085  -0.4512E+04   0.9000E-01
        8086  -0.4504E+04   0.1100E+00
        8087  -0.4476E+04   0.8750E-02
        8088  -0.4544E+04   0.9250E-01
        8089  -0.4472E+04   0.1113E+00
        8090  -0.4436E+04   0.1650E+00
        8091  -0.4308E+04   0.7875E-01
        8092  -0.4456E+04   0.9250E-01
        8093  -0.4416E+04   0.1013E+00
        8094  -0.4468E+04   0.9750E-01
        8095  -0.4568E+04   0.1175E+00
        8096  -0.4516E+04   0.2425E+00
        8097  -0.4524E+04   0.1487E+00
        8098  -0.4444E+04   0.4625E-01
        8099  -0.4416E+04   0.3000E-01
        8100  -0.4404E+04   0.1375E-01
        8101  -0.4556E+04   0.1750E-01
        8102  -0.4480E+04   0.1038E+00
        8103  -0.4464E+04   0.2137E+00
        8104  -0.4432E+04   0.2162E+00
        8105  -0.4252E+04   0.1762E+00
        8106  -0.4304E+04   0.1313E+00
        8107  -0.4156E+04   0.1313E+00
        8108  -0.4212E+04   0.1400E+00
        8109  -0.4292E+04   0.1588E+00
        8110  -0.4364E+04   0.2538E+00
        8111  -0.4292E+04   0.1862E+00
        8112  -0.4228E+04   0.1762E+00
        8113  -0.4420E+04   0.2838E+00
        8114  -0.4344E+04   0.1963E+00
        8115  -0.4564E+04   0.3250E+00
        8116  -0.4632E+04   0.3625E+00
        8117  -0.4568E+04   0.3125E+00
        8118  -0.4604E+04   0.2325E+00
        8119  -0.4496E+04   0.1875E+00
        8120  -0.4432E+04   0.1013E+00
        8121  -0.4492E+04   0.9250E-01
        8122  -0.4476E+04   0.1225E+00
        8123  -0.4460E+04   0.1762E+00
        8124  -0.4444E+04   0.1900E+00
        8125  -0.4324E+04   0.6625E-01
        8126  -0.4364E+04   0.3750E-02
        8127  -0.4380E+04   0.1062E+00
        8128  -0.4436E+04   0.1062E+00
        8129  -0.4340E+04   0.1738E+00
        8130  -0.4268E+04   0.1663E+00
        8131  -0.4304E+04   0.1738E+00
        8132  -0.4312E+04   0.1450E+00
        8133  -0.4332E+04   0.1212E+00
        8134  -0.4420E+04   0.1625E+00
        8135  -0.4340E+04   0.3000E-01
        8136  -0.4364E+04   0.7000E-01
        8137  -0.4388E+04   0.1000E+00
        8138  -0.4336E+04   0.1762E+00
        8139  -0.4308E+04   0.1313E+00
        8140  -0.4344E+04   0.8625E-01
        8141  -0.4252E+04   0.5000E-01
        8142  -0.4268E+04   0.1150E+00
        8143  -0.4308E+04   0.1200E+00
        8144  -0.4332E+04   0.1600E+00
        8145  -0.4292E+04   0.1550E+00
        8146  -0.4192E+04   0.1250E+00
        8147  -0.4252E+04   0.7875E-01
        8148  -0.4348E+04   0.1050E+00
        8149  -0.4404E+04   0.2350E+00
        8150  -0.4384E+04   0.1900E+00
        8151  -0.4380E+04   0.1862E+00
        8152  -0.4360E+04   0.5000E-01
        8153  -0.4380E+04   0.8250E-01
        8154  -0.4320E+04   0.8500E-01
        8155  -0.4336E+04   0.1787E+00
        8156  -0.4412E+04   0.1288E+00
        8157  -0.4384E+04   0.2462E+00
        8158  -0.4444E+04   0.2412E+00
        8159  -0.4408E+04   0.1713E+00
        8160  -0.4484E+04   0.1800E+00
        8161  -0.4464E+04   0.1200E+00
        8162  -0.4584E+04   0.1913E+00
        8163  -0.4436E+04   0.1862E+00
        8164  -0.4388E+04   0.8500E-01
        8165  -0.4496E+04   0.1338E+00
        8166  -0.4556E+04   0.1225E+00
        8167  -0.4472E+04   0.1125E+00
        8168  -0.4432E+04   0.8000E-01
        8169  -0.4360E+04   0.3500E-01
        8170  -0.4376E+04   0.8500E-01
        8171  -0.4348E+04   0.8375E-01
        8172  -0.4360E+04   0.1250E-01
        8173  -0.4432E+04   0.1300E+00
        8174  -0.4384E+04   0.6250E-01
        8175  -0.4332E+04   0.1113E+00
        8176  -0.4436E+04   0.1450E+00
        8177  -0.4536E+04   0.2250E-01
        8178  -0.4540E+04   0.1050E+00
        8179  -0.4364E+04   0.3000E-01
        8180  -0.4276E+04   0.8000E-01
        8181  -0.4196E+04   0.8250E-01
        8182  -0.4236E+04   0.1375E-01
        8183  -0.4256E+04   0.1338E+00
        8184  -0.4240E+04   0.1425E+00
        8185  -0.4296E+04   0.1850E+00
        8186  -0.4288E+04   0.1400E+00
        8187  -0.4228E+04   0.1438E+00
        8188  -0.4268E+04   0.1663E+00
        8189  -0.4408E+04   0.1537E+00
        8190  -0.4328E+04   0.1087E+00
        8191  -0.4316E+04   0.7625E-01
        8192  -0.4332E+04   0.1475E+00
        8193  -0.4372E+04   0.1200E+00
        8194  -0.4248E+04   0.1787E+00
        8195  -0.4292E+04   0.2412E+00
        8196  -0.4300E+04   0.2000E+00
        8197  -0.4336E+04   0.1438E+00
        8198  -0.4360E+04   0.8500E-01
        8199  -0.4300E+04   0.9500E-01
        8200  -0.4328E+04   0.4750E-01
